PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-03-08,13:01:06.79,1,1,"Vardavas, Nick",1000241952,Left,MIA_RED,"Konczak, Caden",1000236670,Left,TOL_ROC,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.85236,-1.603649,3.171129,1985.620231,135.523815,10:30,5.59955,-1.48646,5.82592,-25.64525,16.34875,-14.38068,1.96899,0.2661,73.89249,-6.468504,0.596562,0.466407,,,,,,,,,,,,8.40382,9.38178,1.23546,50,5.45361,-6.04189,-119.78646,-4.10389,11.88032,28.96711,-18.91118,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,4f62b040-fc47-11ef-95a0-77a4d7096b17,80.81448,,,8.95987,,,,,,,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:01:06.79,2025-03-08T13:01:06.7900000-05:00,2025-03-08T18:01:06.7900000Z,,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,0a7cd56f-6eed-46c5-9e8c-ac2fe31209a9,54.66626,-120.9096,14.48356,5.59852,-3.37065,-9.45559,1.47865,-6.50253,5.94016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-03-08,13:01:21.86,1,2,"Vardavas, Nick",1000241952,Left,MIA_RED,"Konczak, Caden",1000236670,Left,TOL_ROC,Undefined,1,Top,0,0,1,Cutter,Slider,InPlay,Undefined,LineDrive,Single,0,0,,76.27783,1.693409,1.596176,2216.628608,202.026573,12:45,5.51823,-1.69395,5.00134,-41.16357,10.03024,3.2198,3.68761,0.08156,67.81027,-5.914862,2.164008,0.514968,93.3825,12.473987,18.962283,1135.441501,103.82052,9.99852,36.34851,156.66377,156.25813,19.703983,1.343631,-1.00862,4.90252,1.53779,50,5.64862,-3.20202,-110.1929,1.90374,-1.20273,25.08637,-26.32813,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,585b9810-fc47-11ef-95a0-77a4d7096b17,73.19377,12.10503,,8.46756,,,,1.7634,3.71319,-0.11373,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:01:21.86,2025-03-08T13:01:21.8610000-05:00,2025-03-08T18:01:21.8610000Z,LineDrive,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,154e2a88-2179-438b-b0f5-66fb869ad9be,55.49131,-111.43603,12.54319,5.52196,3.20841,-13.16407,1.69498,-3.14241,-0.60137,345.381068,1.7634,126.47066,-16.32587,2.88965,-0.69176,0.15504,-0.03527,0.00655,-0.00065,3.71319,29.58303,-28.00535,3.82255,-0.88611,0.21111,-0.04581,0.0085,-0.00088,-0.11373,43.45424,-3.4973,0.49081,-0.12835,0.02722,-0.00644,0.00122,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-03-08,13:01:58.93,2,1,"Vardavas, Nick",1000241952,Left,MIA_RED,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,1,Top,0,0,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.55724,-1.100885,1.511009,1987.674032,140.124313,10:45,5.65519,-1.65526,5.67294,-27.15348,14.85981,-11.11493,2.36558,-1.17248,74.39866,-6.199158,-0.47636,0.466514,,,,,,,,,,,,6.17819,8.35363,1.53509,50,5.54558,-2.71132,-119.6541,-3.13415,8.79641,26.94468,-20.28027,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,6e839750-fc47-11ef-95a0-77a4d7096b17,80.79595,,,8.15857,,,,,,,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:01:58.93,2025-03-08T13:01:58.9370000-05:00,2025-03-08T18:01:58.9370000Z,,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,af79d7db-07f2-4354-b5c0-6c4e90859f8a,54.82318,-120.73533,13.47234,5.65502,-2.32034,-10.14014,1.65097,-3.0643,4.39821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-03-08,13:02:24.74,2,2,"Vardavas, Nick",1000241952,Left,MIA_RED,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,1,Top,0,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.38163,-0.57894,1.253189,2011.409498,109.009541,9:45,5.50398,-1.85216,5.83088,-32.20785,8.068,-18.8571,2.2817,-2.25852,75.53327,-6.602192,-2.130617,0.456766,,,,,,,,,,,,9.94327,4.80563,1.76045,50,5.43833,-1.87398,-122.24496,-2.28591,14.6616,29.84055,-25.08804,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,7db646f0-fc47-11ef-95a0-77a4d7096b17,82.52023,,,8.84835,,,,,,,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:02:24.74,2025-03-08T13:02:24.7410000-05:00,2025-03-08T18:02:24.7410000Z,,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,aa146acf-d120-4ab9-8bd6-cfca7fd0b656,54.66223,-123.37778,14.92028,5.50703,-1.3335,-12.54402,1.84216,-2.43057,7.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-03-08,13:02:58.07,2,3,"Vardavas, Nick",1000241952,Left,MIA_RED,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,1,Top,0,1,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.78527,0.342719,2.020692,1505.361391,105.426296,9:30,5.39639,-2.06433,5.46822,-41.9575,8.01256,-21.23729,2.22087,-1.94223,67.96149,-7.468683,-1.762994,0.508776,,,,,,,,,,,,11.53835,4.45922,1.90187,50,5.39857,-3.08912,-111.01391,-0.64591,13.83415,27.12776,-26.82756,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,91abfce0-fc47-11ef-95a0-77a4d7096b17,74.08457,,,8.82378,,,,,,,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:02:58.07,2025-03-08T13:02:58.0700000-05:00,2025-03-08T18:02:58.0700000Z,,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,9c06da26-4acf-4cff-b8fc-bed55f10fe55,55.02622,-112.23542,13.56388,5.40046,0.56208,-13.41378,2.05499,-3.71204,6.91707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-03-08,13:03:22.20,2,4,"Vardavas, Nick",1000241952,Left,MIA_RED,"Scholvin, Charlie",1000282874,Right,TOL_ROC,Undefined,1,Top,0,1,2,Cutter,Slider,InPlay,Undefined,LineDrive,Out,2,0,,78.90751,-0.098626,1.697568,2376.754306,209.187891,1:00,5.24237,-2.11516,5.41404,-39.20841,7.0837,3.03973,1.88257,-0.27109,71.52962,-7.317766,2.238382,0.489694,39.80494,17.877783,-2.521205,2206.029115,,,,69.06664,52.88724,0.144322,1.301793,-0.99622,4.03902,1.96202,50,5.20646,-3.50877,-114.36664,-1.4803,-1.30039,23.93272,-26.90176,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,a022d690-fc47-11ef-95a0-77a4d7096b17,76.9714,7.20635,,7.37789,,,,1.93351,1.95716,0.26974,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:03:22.20,2025-03-08T13:03:22.2030000-05:00,2025-03-08T18:03:22.2030000Z,GroundBall,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,07a330e2-2039-4be5-9479-b091e4865e8f,55.08264,-115.42535,11.96636,5.24562,-0.29025,-13.45088,2.11596,-3.45125,-0.6502,230.569119,1.93352,55.50644,-3.61266,0.48133,0.18806,-0.39625,0.23233,-0.02647,-0.01004,1.95715,17.92258,-15.61811,0.59375,-0.12094,0.05407,0.07605,-0.0889,0.02485,0.26974,-2.44352,2.15851,-0.33355,-0.03206,0.17471,-0.10505,0.0117,0.00455,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2025-03-08,13:03:57.67,3,1,"Vardavas, Nick",1000241952,Left,MIA_RED,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,1,Top,2,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.76893,-0.42795,2.60058,2432.961889,236.590485,2:00,5.57003,-1.59806,5.07163,-42.18597,5.1217,5.14059,1.65065,1.28378,71.26494,-8.123413,3.508606,0.495036,,,,,,,,,,,,-1.68059,3.22252,1.34706,50,5.49668,-5.39189,-113.94838,-2.32545,-2.17163,24.29646,-28.00997,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,b5609ce0-fc47-11ef-95a0-77a4d7096b17,76.14077,,,7.50399,,,,,,,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:03:57.67,2025-03-08T13:03:57.6710000-05:00,2025-03-08T18:03:57.6710000Z,,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,ec5af5a1-f667-47c7-9d0a-3b588d57d3cf,55.4221,-115.09869,12.14823,5.57539,-0.99932,-14.00498,1.5999,-5.28907,-1.08582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-03-08,13:04:14.74,3,2,"Vardavas, Nick",1000241952,Left,MIA_RED,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,1,Top,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.5138,1.476462,1.485381,2263.175752,334.615682,5:15,5.84734,-1.43597,4.86536,-75.12882,-18.51174,9.79749,0.98468,0.78654,65.72812,-12.003325,3.217324,0.541558,,,,,,,,,,,,-4.29921,-9.07158,1.2809,50,5.92857,-3.10436,-104.97639,0.09662,-4.66366,22.38754,-42.01467,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,bf726ec0-fc47-11ef-95a0-77a4d7096b17,69.59997,,,6.78568,,,,,,,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:04:14.74,2025-03-08T13:04:14.7460000-05:00,2025-03-08T18:04:14.7460000Z,,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,c03ec569-3096-48db-b1b3-97d85c59603a,55.63588,-106.17151,11.19377,5.86355,2.33949,-21.00734,1.43998,-2.8554,-2.33183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-03-08,13:04:31.21,3,3,"Vardavas, Nick",1000241952,Left,MIA_RED,"Sudbrook, Troy",1000182670,Left,TOL_ROC,Undefined,1,Top,2,1,1,Cutter,Slider,InPlay,Undefined,Popup,Out,1,0,,79.41516,0.617924,2.031873,2446.222974,169.477807,11:45,5.46659,-1.74145,5.09067,-41.2836,4.57386,-0.57173,2.60904,0.12665,72.5337,-6.907154,1.930804,0.48739,70.2669,47.547138,-10.411064,,,,,,161.88714,,,0.87689,2.4974,1.54981,50,5.49262,-4.06156,-115.13867,-0.20197,1.17196,22.25365,-28.83624,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,c95604b0-fc47-11ef-95a0-77a4d7096b17,77.33531,64.08386,,6.88146,,,,2.04054,2.61702,-0.10797,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:04:31.21,2025-03-08T13:04:31.2160000-05:00,2025-03-08T18:04:31.2160000Z,,v3,471355,471468,,"Novak, David",1000076952,Right,MIA_RED,277287da-8739-407d-914f-42006a755bdf,55.4073,-116.17908,11.12683,5.47054,1.14618,-14.41812,1.74098,-4.11635,0.58598,172.244105,2.04053,68.41805,-16.86744,5.03291,-1.10384,0.10842,0.08176,-0.05422,0.01132,2.61702,76.03895,-21.84444,1.56013,-0.16594,0.0799,-0.09283,0.04946,-0.01022,-0.10797,-12.57049,1.32932,-0.15976,-4E-05,-0.00451,0.01058,-0.00623,0.00134,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
10,2025-03-08,13:07:47.03,1,1,"Kennedy, Ryan",1000078115,Right,TOL_ROC,"Baker, Dillon",1000034148,Right,MIA_RED,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.89414,-2.61865,-1.801303,2124.351932,209.173736,1:00,6.57872,1.42742,5.2943,-16.52477,18.79174,9.73567,2.74009,0.54693,81.54695,-5.76436,-0.073789,0.427721,,,,,,,,,,,,-5.41796,10.62115,-1.27072,50,6.32883,3.66562,-131.4327,-6.53089,-9.30134,32.67908,-13.94005,MIA_RED,TOL_ROC,McKieFieldStad,D1,MAC,20250308-McKieFieldStad-1,3dca7ce0-fc48-11ef-95a0-77a4d7096b17,88.12391,,,9.34719,,,,,,,66e759f3-9292-4d8e-94cb-a6d23f6f729b,2025-03-08,18:07:47.03,2025-03-08T13:07:47.0310000-05:00,2025-03-08T18:07:47.0310000Z,,v3,471355,471468,,"White, Brayden",1000223004,Right,TOL_ROC,d75e3626-0814-408b-9972-e2f9459bf845,55.19821,-132.71888,16.33954,6.57508,-5.98224,-6.97003,-1.42219,4.0317,-4.65067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
