PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
82,2025-03-04,15:50:40.03,1,3,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Peltier, JP",1000270400,Right,WRI_RAI,Undefined,3,Bottom,0,2,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,88.01813,1.122555,-3.625804,1992.719705,258.750254,2:45,4.82616,2.43823,5.96316,-31.42084,3.96973,15.37757,3.25091,0.35305,81.79969,-4.66845,-0.869075,0.428169,85.65906,37.175141,0.313548,,109.80729,78.99603,6.50712,265.71538,251.63822,7.14528,5.201331,-8.76516,2.05264,-2.15904,50,4.89747,7.49437,-127.92453,1.43924,-14.80661,21.58724,-28.70658,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,556ad9a0-f93a-11ef-80d2-3f9c0b8cf34f,88.03168,92.54856,,6.21844,,,,1.26324,3.05288,-0.35618,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:50:40.03,2025-03-04T15:50:40.0353280-05:00,2025-03-04T20:50:40.0353280Z,FlyBall,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,0b92a966-84ef-453b-86d9-8e57af460a64,54.54229,-128.68876,10.79362,4.82853,2.4555,-14.35329,-2.43363,8.01855,-7.40331,194.330167,1.26781,100.00714,-25.40169,6.47095,-1.0965,0.08446,0.0065,-0.00172,9E-05,3.04991,75.9672,-17.17267,0.12835,0.29891,-0.12617,0.03216,-0.00439,0.00023,-0.35678,0.56232,4.55876,-1.70074,0.41577,-0.06559,0.00539,-0.0001,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
83,2025-03-04,15:51:26.58,2,1,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Smith, Boston",1000077197,Left,WRI_RAI,Undefined,3,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.61846,0.159603,-2.998447,2095.991326,248.930115,2:15,4.94791,2.62319,5.90353,-27.15364,7.95276,18.15324,2.83348,1.34988,82.03959,-4.869033,0.256559,0.426447,,,,,,,,,,,,-9.99008,4.34697,-2.39223,50,4.94507,5.99036,-128.8127,-0.56424,-17.03018,23.09731,-24.7637,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,711118e0-f93a-11ef-80d2-3f9c0b8cf34f,88.38724,,,6.57887,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:51:26.58,2025-03-04T15:51:26.5869824-05:00,2025-03-04T20:51:26.5869824Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,a6303d6e-ac22-4ce5-9998-472bf296998c,54.6003,-129.63495,11.54866,4.94946,0.31734,-12.38185,-2.61627,6.59663,-8.51509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,2025-03-04,15:51:43.47,2,2,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Smith, Boston",1000077197,Left,WRI_RAI,Undefined,3,Bottom,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.23362,-0.616673,-4.904213,1909.127192,254.190468,2:30,4.79086,2.50699,6.55618,-36.28596,5.61737,15.79965,1.19948,-0.68423,74.63312,-7.361413,-2.044116,0.465903,,,,,,,,,,,,-9.51772,3.43103,-2.17438,50,4.73246,9.47127,-116.48222,-2.26592,-13.27463,18.77372,-27.38871,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,7b42a7c0-f93a-11ef-80d2-3f9c0b8cf34f,80.90185,,,5.6005,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:51:43.47,2025-03-04T15:51:43.4740000-05:00,2025-03-04T20:51:43.4740000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,884bdc2d-7c06-449c-83c0-f8b954a6e124,53.94896,-117.11695,9.38686,4.79342,-1.33992,-13.69435,-2.50219,9.92008,-6.63731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2025-03-04,15:52:02.95,2,3,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Smith, Boston",1000077197,Left,WRI_RAI,Undefined,3,Bottom,1,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.78981,1.841169,-3.214016,2005.840085,257.595214,2:30,4.90313,2.5892,6.05692,-30.10273,5.23799,18.69477,4.10212,1.16892,80.81803,-3.769774,0.144714,0.427867,,,,,,,,,,,,-10.42339,2.54925,-2.3485,50,5.03058,6.4352,-128.7908,3.12804,-17.48553,27.05809,-27.89761,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,86bbf8e0-f93a-11ef-80d2-3f9c0b8cf34f,88.09375,,,7.97177,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:52:02.95,2025-03-04T15:52:02.9550000-05:00,2025-03-04T20:52:02.9550000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,f6a7001b-4c0d-4d12-ac5e-97aca31671b0,54.44429,-129.72116,13.52905,4.90653,4.08726,-13.9488,-2.5801,7.03642,-8.74277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2025-03-04,15:52:20.64,2,4,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Smith, Boston",1000077197,Left,WRI_RAI,Undefined,3,Bottom,1,3,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.81224,-0.211616,-3.905396,2092.533393,248.898923,2:15,4.97031,2.60329,5.9398,-27.20025,7.88886,17.83548,2.50685,0.46095,81.92705,-5.255391,-0.709391,0.426342,,,,,,,,,,,,-10.09268,4.41815,-2.30129,50,4.93795,8.05816,-128.9321,-1.39718,-17.17538,24.0524,-24.65539,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,914b3820-f93a-11ef-80d2-3f9c0b8cf34f,88.409,,,6.88519,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:52:20.64,2025-03-04T15:52:20.6490000-05:00,2025-03-04T20:52:20.6490000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,6fd5bc5d-50aa-4411-9a55-37d9fb6d2933,54.56363,-129.78066,12.0262,4.9719,-0.52735,-12.32769,-2.59626,8.6641,-8.58769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2025-03-04,15:52:40.11,2,5,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Smith, Boston",1000077197,Left,WRI_RAI,Undefined,3,Bottom,1,2,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,89.80956,0.202565,-2.758425,2127.189527,244.119875,2:15,4.94606,2.44507,5.86155,-24.71131,9.98591,18.32351,3.07519,1.40731,81.98788,-4.413229,0.52508,0.423954,,,,,,,,,,,,-10.0817,5.38351,-2.23162,50,4.94815,5.48589,-130.36596,-0.37197,-17.35236,27.37146,-22.90811,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,9ce3d110-f93a-11ef-80d2-3f9c0b8cf34f,88.90693,,,7.82168,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:52:40.11,2025-03-04T15:52:40.1170000-05:00,2025-03-04T20:52:40.1170000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,db198530-4942-4166-9f3d-e250ecc8d67b,54.63998,-131.33655,13.68573,4.94693,0.44035,-11.45405,-2.43706,6.1012,-8.67618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88965,2.753315,1.625702,1.127612,-2.22786,2.78248,-1.44787,-0.72865,5.30518,-2.20249,78.52871,5.60707,-46.26245,-0.66512,76.63958,-5.69667,5.36289,16.83746,-14.75272,-2.25225,-43.55488,4.02396,High,High,High,,,High,High,High
88,2025-03-04,15:53:17.22,3,1,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Fultz, Patrick",1000238608,Left,WRI_RAI,Undefined,3,Bottom,2,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.66385,0.983566,-4.504612,2090.80636,256.691384,2:30,4.9877,2.65952,6.19186,-28.94675,5.56079,18.85497,3.4865,0.0631,81.71964,-4.420213,-1.115023,0.422794,,,,,,,,,,,,-10.94985,2.95114,-2.32833,50,5.04756,9.45368,-129.96571,1.27858,-18.72499,27.28656,-27.12739,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,b2fc8e10-f93a-11ef-80d2-3f9c0b8cf34f,89.15091,,,7.94422,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:53:17.22,2025-03-04T15:53:17.2220000-05:00,2025-03-04T20:53:17.2220000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,a552884f-fda8-4ffd-b261-4bfbf7b32e2e,54.31027,-130.86753,13.64328,4.99048,2.17514,-13.56369,-2.651,10.07254,-9.36249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2025-03-04,15:53:35.13,3,2,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Fultz, Patrick",1000238608,Left,WRI_RAI,Undefined,3,Bottom,2,0,1,ChangeUp,Changeup,FoulBallFieldable,Undefined,Undefined,Undefined,0,0,,81.08486,0.503772,-3.388816,2102.825176,246.562563,2:15,4.88752,2.52258,6.49629,-31.97608,9.05272,18.2891,2.68613,0.93217,75.12833,-5.478371,-0.074489,0.461016,72.18832,46.28178,-144.261795,4101.680808,,,,,45.09177,,,-10.44882,4.96733,-2.29275,50,4.90861,6.35697,-117.9146,0.15007,-14.91112,19.56336,-25.08537,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,bdc9e7c0-f93a-11ef-80d2-3f9c0b8cf34f,81.75957,39.97869,,5.95652,,,,1.28662,2.56536,-0.85205,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:53:35.13,2025-03-04T15:53:35.1370000-05:00,2025-03-04T20:53:35.1370000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,34995e95-5f58-44ec-99b9-a8b69678f8bd,54.0084,-118.57778,9.78168,4.8891,1.00043,-12.54268,-2.51681,6.86244,-7.45556,,1.28662,-59.39345,0.62144,0.87897,-0.26266,-0.12498,0.66958,-1.01866,0.57208,2.56536,76.52164,-31.76211,4.47346,-0.98092,-0.04209,0.71829,-1.05949,0.57495,-0.85205,-42.73862,7.16677,-1.2349,0.23304,0.02646,-0.18401,0.25568,-0.13394,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
90,2025-03-04,15:53:57.71,3,3,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Fultz, Patrick",1000238608,Left,WRI_RAI,Undefined,3,Bottom,2,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.43478,-0.421427,-2.457586,2099.4431,259.332615,2:45,5.05966,2.40656,6.54415,-38.29892,4.28532,16.65969,1.48121,1.53952,73.982,-7.539393,0.571182,0.469673,,,,,,,,,,,,-9.38272,2.69839,-2.24323,50,5.01393,4.41072,-115.63273,-1.91815,-12.87941,18.77035,-28.47005,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,cb476d50-f93a-11ef-80d2-3f9c0b8cf34f,80.25245,,,5.45278,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:53:57.71,2025-03-04T15:53:57.7110000-05:00,2025-03-04T20:53:57.7110000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,ebce2782-5c91-43ad-b4eb-299d474357e6,53.9609,-116.27391,9.38517,5.06284,-0.94563,-14.23502,-2.40141,4.85068,-6.43971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,2025-03-04,15:54:15.71,3,4,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Fultz, Patrick",1000238608,Left,WRI_RAI,Undefined,3,Bottom,2,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.12335,0.16188,-2.082708,2082.140205,238.411262,2:00,4.91043,2.64062,5.83555,-25.32505,8.84386,12.78552,2.95058,1.76932,83.02599,-4.540345,0.208583,0.420714,,,,,,,,,,,,-7.0252,4.79276,-2.47805,50,4.90868,4.20994,-130.97994,-0.50555,-12.31842,25.23994,-23.77017,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,d5e5c7c0-f93a-11ef-80d2-3f9c0b8cf34f,89.59161,,,7.09736,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:54:15.71,2025-03-04T15:54:15.7100000-05:00,2025-03-04T20:54:15.7100000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,fdecae7f-f023-4abd-a9c9-7cc73aeed2c8,54.66638,-131.87609,12.61997,4.91165,0.33842,-11.88509,-2.63529,4.64731,-6.15921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2025-03-04,15:54:34.45,3,5,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Fultz, Patrick",1000238608,Left,WRI_RAI,Undefined,3,Bottom,2,2,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.16072,-0.197006,-3.768947,2066.854155,253.476073,2:30,4.91107,2.48474,5.91879,-28.70852,6.35433,17.79308,2.33546,0.46464,81.75526,-5.521111,-0.580473,0.426182,,,,,,,,,,,,-10.13823,3.6328,-2.19256,50,4.87884,7.7791,-129.37809,-1.43053,-17.24675,26.06903,-25.9941,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,e120fe70-f93a-11ef-80d2-3f9c0b8cf34f,88.44212,,,7.40545,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:54:34.45,2025-03-04T15:54:34.4550000-05:00,2025-03-04T20:54:34.4550000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,8081f415-5505-42a3-a022-b3056f04bfd0,54.58444,-130.29856,13.03452,4.91314,-0.51271,-12.99705,-2.47798,8.38807,-8.62338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
93,2025-03-04,15:55:00.45,3,6,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Fultz, Patrick",1000238608,Left,WRI_RAI,Undefined,3,Bottom,2,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.51101,0.968561,-2.357995,1972.080292,266.6937,3:00,4.83843,2.5227,6.51811,-40.49758,2.3898,19.63312,2.35322,1.99387,73.31307,-6.582623,1.20759,0.471342,,,,,,,,,,,,-10.88284,1.40949,-2.36604,50,4.88869,4.08256,-115.65449,0.80395,-14.81808,20.50444,-30.25489,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,f0b13760-f93a-11ef-80d2-3f9c0b8cf34f,79.96832,,,6.19794,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:55:00.45,2025-03-04T15:55:00.4560000-05:00,2025-03-04T20:55:00.4560000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,34bf33e8-0e85-49c6-9430-ea8032cf7dd8,53.98595,-116.35902,10.25222,4.84321,1.84349,-15.12744,-2.51506,4.59171,-7.40904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2025-03-04,15:55:21.50,3,7,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Fultz, Patrick",1000238608,Left,WRI_RAI,Undefined,3,Bottom,2,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,88.4351,1.021656,-3.171601,2106.586151,241.100364,2:00,4.92593,2.63185,6.05174,-25.21848,10.1152,16.43517,3.77173,1.06237,81.15048,-3.694325,-0.218765,0.427825,,,,,,,,,,,,-9.25642,5.26807,-2.39344,50,4.99191,6.4387,-128.42145,1.48157,-15.56365,24.8952,-23.31636,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,fd155db0-f93a-11ef-80d2-3f9c0b8cf34f,88.10252,,,7.28462,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:55:21.50,2025-03-04T15:55:21.5020000-05:00,2025-03-04T20:55:21.5020000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,fa5ae60b-7872-4746-8334-15d3423e9efd,54.45066,-129.28135,12.4476,4.92682,2.28694,-11.65818,-2.62512,6.97629,-7.78182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
95,2025-03-04,15:55:55.19,4,1,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Warren, Hunter",1000270399,Right,WRI_RAI,Undefined,3,Bottom,2,0,0,Fastball,Sinker,BallinDirt,Undefined,Undefined,Undefined,0,0,,87.76368,-2.068155,-5.532003,2021.308608,249.547044,2:15,5.03623,2.22578,6.02576,-29.31446,6.68512,15.13477,0.66805,-1.65266,81.23623,-7.473672,-2.824107,0.431837,,,,,,,,,,,,-9.12938,4.28414,-1.7996,50,4.85754,11.69237,-127.04993,-5.58599,-15.09945,23.13183,-25.08834,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,113976a0-f93b-11ef-80d2-3f9c0b8cf34f,87.28391,,,6.52744,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:55:55.19,2025-03-04T15:55:55.1980000-05:00,2025-03-04T20:55:55.1980000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,270816ff-43a9-4d00-9a54-2f0141bbebd9,54.47757,-127.86255,11.56592,5.03829,-4.70463,-12.54417,-2.21967,12.22282,-7.54972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2025-03-04,15:56:16.00,4,2,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Warren, Hunter",1000270399,Right,WRI_RAI,Undefined,3,Bottom,2,1,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.3556,0.195154,-3.319137,2063.806178,244.897461,2:15,4.95614,2.39977,6.09275,-26.28596,9.24154,17.35013,2.94647,0.7719,80.76007,-4.723875,-0.198874,0.428996,56.2874,61.334992,55.527012,4965.085503,,,,105.76906,40.03629,76.53653,4.223646,-9.91245,5.04028,-2.15291,50,4.95725,6.7425,-128.27105,-0.40529,-16.52393,26.39742,-23.77198,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,1dad2d50-f93b-11ef-80d2-3f9c0b8cf34f,87.8619,72.204,,7.59553,,,,0.42217,2.85585,-0.85839,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:56:16.00,2025-03-04T15:56:16.0050000-05:00,2025-03-04T20:56:16.0050000Z,Popup,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,cb6a5608-2926-4145-9d34-93b296b4661e,54.4104,-129.17549,13.19871,4.95718,0.40921,-11.88599,-2.39362,7.30865,-8.26197,199.976765,0.42353,22.37965,-10.74624,3.10264,-0.48841,0.01415,0.00759,-0.00066,-3E-05,2.85763,72.38435,-21.16955,0.98664,0.55476,-0.4468,0.14743,-0.02377,0.0015,-0.85776,32.63084,-4.95711,1.3665,-0.2175,0.01589,-0.00158,0.00071,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
97,2025-03-04,15:56:52.63,4,3,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Warren, Hunter",1000270399,Right,WRI_RAI,Undefined,3,Bottom,2,1,1,Slider,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,74.66604,3.076375,0.448075,1840.975372,36.843963,7:15,4.80832,2.30732,5.75954,-52.39759,-2.48177,-2.89662,3.30831,2.48303,69.04929,-6.523574,-0.070335,0.508499,,,,,,,,,,,,1.60799,-1.73835,-2.34259,50,5.03084,-0.74869,-108.48944,4.23802,1.93537,17.22422,-34.26633,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,33870c90-f93b-11ef-80d2-3f9c0b8cf34f,74.12484,,,5.61675,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:56:52.63,2025-03-04T15:56:52.6360000-05:00,2025-03-04T20:56:52.6360000Z,,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,0e5fbbc2-b148-4d98-87c3-b158d0811d5b,54.74593,-109.24033,8.61211,4.81352,5.73184,-17.13316,-2.30811,-0.83306,0.96768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,2025-03-04,15:57:32.43,5,1,"Mastrian, Patrick",1000091097,Right,MIA_RED,"Cook, Will",804250,Left,WRI_RAI,Undefined,3,Bottom,2,0,0,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,79.61872,-0.023694,-3.807852,2012.260485,252.63935,2:30,4.94654,2.51161,6.65934,-35.89742,6.38036,16.73765,1.93336,0.41658,73.99682,-6.726763,-0.765739,0.46798,92.16604,38.252707,14.854684,4212.631465,106.74176,84.83429,26.57375,293.62461,119.03495,13.960978,5.642642,-9.81351,3.70146,-2.26198,50,4.93016,7.16679,-115.77841,-1.01146,-13.51193,18.70427,-27.07759,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,4b44ee10-f93b-11ef-80d2-3f9c0b8cf34f,80.54279,110.00199,,5.6219,,,,2.31381,1.66583,-0.55374,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,20:57:32.43,2025-03-04T15:57:32.4370000-05:00,2025-03-04T20:57:32.4370000Z,FlyBall,v3,471496,471355,,"Novak, David",1000076952,Right,MIA_RED,d8550416-dab6-4639-8191-a0e62734ebb6,53.84597,-116.39807,9.35213,4.94881,-0.11439,-13.5388,-2.50683,7.61443,-6.75597,178.680048,2.32053,102.4785,-26.49394,6.83781,-1.20228,0.12303,-0.00393,-0.00033,2E-05,1.66225,83.74975,-17.05202,-0.13524,0.41481,-0.15725,0.03469,-0.00407,0.00019,-0.5519,27.17923,-7.5097,1.99349,-0.36429,0.04058,-0.00191,-4E-05,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
99,2025-03-04,16:00:00.70,1,1,"Paplanus, Malachi",1000111026,Right,WRI_RAI,"Appelwick, Evan",695485,Right,MIA_RED,Undefined,4,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.70561,-2.09249,-3.303603,2430.310007,215.431593,1:15,5.93232,2.11916,6.38895,-17.85576,14.22969,9.52772,2.5155,-0.12907,85.39258,-5.452871,-1.581082,0.407686,,,,,,,,,,,,-5.70339,8.17103,-1.88545,50,5.77294,7.3146,-133.28739,-5.40406,-10.46469,23.29097,-17.18161,WRI_RAI,MIA_RED,NischwitzField,D1,HORZ,20250304-NischwitzField-1,a3873ab0-f93b-11ef-80d2-3f9c0b8cf34f,92.45465,,,6.31303,,,,,,,fc0452f6-1165-4dd0-b135-24a75f06824f,2025-03-04,21:00:00.70,2025-03-04T16:00:00.7000000-05:00,2025-03-04T21:00:00.7000000Z,,v3,471496,471355,,"Manley, Nathan",1000093427,Right,WRI_RAI,12ee60fb-0459-4c86-a588-49f37a93a72c,54.11434,-134.00441,11.64549,5.93116,-4.87512,-8.59081,-2.11559,7.63676,-5.23235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
