pitcher,strike_pct,zone_pct,chase_pct,swing_pct,called_strike_pct,miss_pct,in_zone_miss_pct,out_zone_miss_pct,xbabip,gb_pct,strike_pct_pct,zone_pct_pct,chase_pct_pct,swing_pct_pct,called_strike_pct_pct,miss_pct_pct,in_zone_miss_pct_pct,out_zone_miss_pct_pct,xbabip_pct,gb_pct_pct
"Abeldt, Benjamin",0.6031746031746031,0.48412698412698413,0.21428571428571427,0.373015873015873,0.23015873015873015,0.10317460317460317,0.03968253968253968,0.06349206349206349,0.31191848915317333,0.06349206349206349,99.62541620421753,96.43451720310766,81.56215316315205,98.62652608213097,90.1914539400666,62.69422863485017,62.12541620421753,62.375138734739174,10.873646209386282,46.03218645948945
"Abernathy, Ben",0.425531914893617,0.46808510638297873,0.2127659574468085,0.2553191489361702,0.1702127659574468,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.519141621723136,0.0851063829787234,75.47169811320755,94.90843507214205,81.0072142064373,79.25915649278579,45.81021087680355,66.10710321864595,67.21698113207547,62.8607103218646,67.35018050541515,73.27968923418425
"Ackerman, Jess",0.36363636363636365,0.3333333333333333,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.4451417325296707,0.15151515151515152,43.20199778024417,31.215316315205328,80.60488346281909,40.69089900110988,58.62930077691454,0.0,0.0,0.0,39.22021660649819,97.12819089900111
"Ackermann, Dylan",0.3076923076923077,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.21948841934914923,0.0,23.140954495005552,64.44228634850167,5.923973362930077,10.19700332963374,90.26082130965594,0.0,0.0,0.0,5.819494584837545,0.0
"Acosta, Jaykob",0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6141058186096436,0.25,0.0,7.3668146503884575,0.0,0.0,0.0,0.0,0.0,0.0,86.58483754512636,99.38956714761376
"Acosta, Joseph",0.2857142857142857,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.37967299655005,0.14285714285714285,17.494450610432853,87.08379578246392,27.594339622641513,57.685904550499444,2.746947835738069,0.0,0.0,0.0,20.20216606498195,96.47613762486127
"Adams, Anthony",0.375,0.5,0.0,0.375,0.0,0.125,0.125,0.0,,0.125,48.626526082130965,96.79522752497225,0.0,98.6542730299667,0.0,80.39678135405104,98.91786903440621,0.0,,94.02053274139844
"Adams, Ben",0.5357142857142857,0.4642857142857143,0.2857142857142857,0.35714285714285715,0.17857142857142858,0.14285714285714285,0.0,0.14285714285714285,0.5278518542766858,0.0,98.40455049944507,94.60321864594896,97.01720310765816,98.15482796892341,55.202552719200895,88.98446170921198,0.0,98.01609322974473,70.15162454873646,0.0
"Adelmann, Jonathan",1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,99.94450610432852,0.0,99.98612652608213,100.0,0.0,100.0,0.0,100.0,,0.0
"Adkison, Ethan",0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6687660738205858,0.3333333333333333,30.382907880133185,99.62541620421753,0.0,96.40677025527192,0.0,0.0,0.0,0.0,91.37906137184115,99.76415094339622
