pitcher,strike_pct,zone_pct,chase_pct,swing_pct,called_strike_pct,miss_pct,in_zone_miss_pct,out_zone_miss_pct,xbabip,gb_pct,strike_pct_pct,zone_pct_pct,chase_pct_pct,swing_pct_pct,called_strike_pct_pct,miss_pct_pct,in_zone_miss_pct_pct,out_zone_miss_pct_pct,xbabip_pct,gb_pct_pct
"Acosta, Jaykob",0.25,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5194421423510451,0.16666666666666666,10.61320754716981,31.215316315205328,6.950610432852386,11.306881243063263,40.92674805771365,0.0,0.0,0.0,67.40794223826715,97.90510543840178
"Adams, Anthony",0.75,0.5,0.25,0.5,0.25,0.0,0.0,0.0,,0.0,99.90288568257492,96.79522752497225,92.91065482796893,99.7780244173141,93.81243063263041,0.0,0.0,0.0,,0.0
"Alberini, Hunter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Allen, Cameron",0.5833333333333334,0.5,0.08333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,,0.0,99.36182019977802,96.79522752497225,6.950610432852386,96.40677025527192,93.81243063263041,42.522197558268594,95.69922308546059,0.0,,0.0
"Allen, Colby",0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.9902776084564016,0.23076923076923078,23.140954495005552,1.5260821309655936,88.80410654827969,10.19700332963374,90.26082130965594,36.556603773584904,0.0,76.91453940066593,99.37906137184116,99.33407325194229
"Allen, Joe",0.35,0.34375,0.18125,0.16875,0.18125,0.05625,0.0125,0.04375,0.5392823445422913,0.1125,37.624861265260826,38.20754716981132,58.684794672586015,35.69644839067703,58.310210876803545,20.79633740288568,20.449500554938957,35.349611542730294,73.35740072202167,91.3984461709212
"Anderson, Caleb",0.35294117647058826,0.6470588235294118,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,0.7388960248831583,0.35294117647058826,38.790233074361815,99.59766925638179,15.77413984461709,68.85405105438402,9.836293007769145,0.0,0.0,0.0,94.75812274368232,99.87513873473918
"Andrews, Heath",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,0.0,99.76415094339622,31.215316315205328,98.58490566037736,96.40677025527192,98.72364039955605,0.0,0.0,0.0,,0.0
"Andrews, Steven",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Armistead, JW",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,99.94450610432852,0.0,99.98612652608213,100.0,0.0,0.0,0.0,0.0,,0.0
"Armstrong, Andrew",0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,,0.0,95.67147613762486,96.79522752497225,0.0,96.40677025527192,40.92674805771365,94.72807991120976,99.56992230854605,0.0,,0.0
"Arn, Kade",0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.7378284554157201,0.15384615384615385,2.108768035516093,21.046059933407324,35.15538290788013,0.0,29.605993340732518,0.0,0.0,0.0,94.71480144404332,97.16981132075472
"Arnold, Jamie",0.48,0.42,0.20666666666666667,0.38,0.1,0.2,0.05333333333333334,0.14666666666666667,0.3140316416934281,0.06666666666666667,93.45172031076582,84.5033296337403,77.37236403995561,98.82075471698113,5.826859045504994,97.69700332963373,81.88124306326304,98.27968923418425,11.11913357400722,50.055493895671475
"Arreola, Victor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Ashman, Micah",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,99.87513873473918,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Athmer, Kyle",0.4146341463414634,0.36585365853658536,0.24390243902439024,0.2682926829268293,0.14634146341463414,0.0975609756097561,0.024390243902439025,0.07317073170731707,0.5675871697098079,0.024390243902439025,69.90843507214205,52.01165371809101,92.11986681465038,84.15649278579356,23.903995560488347,57.07547169811321,34.03163152053274,73.68201997780244,79.36462093862816,10.016648168701444
"Aycock, Grant",0.4117647058823529,0.5882352941176471,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.17208290520802816,0.058823529411764705,68.29911209766925,99.25083240843507,3.9123196448390676,68.85405105438402,52.58046614872364,22.14206437291898,86.45948945615982,0.0,4.447653429602888,39.33129855715871
"Bailey, Gray",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Bainton, Thomas",0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,31.215316315205328,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Baker, Christian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Baker-Livingston, Benjamin",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,0.0,99.98612652608213,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Ballard, Carson",0.5,0.625,0.125,0.25,0.25,0.0,0.0,0.0,0.348608688131365,0.125,95.67147613762486,99.45893451720312,18.38235294117647,76.165371809101,93.81243063263041,0.0,0.0,0.0,14.873646209386282,94.02053274139844
"Banda, Cristien",0.35714285714285715,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.9758185291992559,0.0,40.288568257491676,1.248612652608213,81.56215316315205,89.22031076581575,2.746947835738069,98.55715871254162,92.77192008879024,98.01609322974473,99.11913357400722,0.0
"Bannister, Wil",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Baratta, Dominic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.9583795782464
"Barlow, Billy",0.40601503759398494,0.40225563909774437,0.15413533834586465,0.24436090225563908,0.16165413533834586,0.07518796992481203,0.03007518796992481,0.045112781954887216,0.5223828586228616,0.11654135338345864,65.56603773584906,76.19311875693674,35.91842397336293,74.0149833518313,36.86182019977802,35.44672586015538,44.42286348501665,36.958934517203105,68.31768953068593,92.39733629300777
"Barnett, Caden",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016391760098074176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364620938628159,0.0
"Barnhouse, Josh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Bartle, Jeb",0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.5722641933560964,0.05555555555555555,30.382907880133185,0.0,98.58490566037736,61.58435072142064,8.074361820199778,69.92230854605992,0.0,94.14539400665927,80.20216606498195,35.37735849056604
"Bates, Ethan",0.4583333333333333,0.28125,0.2916666666666667,0.21875,0.23958333333333334,0.0625,0.0,0.0625,0.467830452557374,0.11458333333333333,88.37402885682575,13.94284128745838,97.32241953385127,59.82241953385128,92.59156492785795,24.736403995560487,0.0,60.349611542730294,48.17328519855595,91.98113207547169
"Beaird, Ryan",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Beal, Danny",0.35135135135135137,0.3783783783783784,0.13513513513513514,0.10810810810810811,0.24324324324324326,0.0,0.0,0.0,0.42758522516205844,0.02702702702702703,38.20754716981132,60.36348501664817,23.473917869034405,17.036625971143174,93.35460599334073,0.0,0.0,0.0,33.03971119133574,11.279134295227525
"Bedford, Matthew",0.3333333333333333,0.5555555555555556,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.5195427213255402,0.1111111111111111,30.382907880133185,98.86237513873473,13.485016648168703,34.23973362930078,40.92674805771365,0.0,0.0,0.0,67.43682310469315,90.4134295227525
"Beidelschies, Landon",0.25,0.5,0.0,0.125,0.125,0.125,0.125,0.0,,0.375,10.61320754716981,96.79522752497225,0.0,21.43451720310766,12.083795782463929,80.39678135405104,98.91786903440621,0.0,,99.87513873473918
"Beisterfeld, Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Beltran, Jacob",0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.0,30.382907880133185,31.215316315205328,0.0,96.40677025527192,0.0,99.70865704772474,100.0,0.0,,0.0
"Benge, Duke",0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.36043411019599014,0.3333333333333333,30.382907880133185,99.87513873473918,0.0,96.40677025527192,0.0,0.0,0.0,0.0,16.880866425992778,99.76415094339622
"Benn, Patrick",0.75,0.25,0.5,0.5,0.25,0.25,0.25,0.0,,0.0,99.90288568257492,7.3668146503884575,99.69478357380687,99.7780244173141,93.81243063263041,99.16759156492786,99.93063263041066,0.0,,0.0
"Benner, Ian",0.43661971830985913,0.4225352112676056,0.18309859154929578,0.19718309859154928,0.23943661971830985,0.08450704225352113,0.056338028169014086,0.028169014084507043,0.70656353733646,0.09859154929577464,80.3274139844617,85.48834628190899,60.46059933407325,48.68201997780244,92.56381798002221,43.9927857935627,84.71143174250832,19.24250832408435,93.40072202166066,84.08712541620422
"Bennett, Hank",1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,99.94450610432852,0.0,99.98612652608213,100.0,0.0,100.0,0.0,100.0,,0.0
"Bennett, Jack",0.417910447761194,0.4626865671641791,0.17164179104477612,0.20149253731343283,0.21641791044776118,0.06716417910447761,0.014925373134328358,0.05223880597014925,0.39681667994025044,0.1044776119402985,71.62874583795784,94.43673695893452,50.52719200887902,51.165371809101,85.19700332963373,28.70421753607103,22.377913429522753,46.379023307436185,23.768953068592058,87.55549389567148
"Bercovich, Jadon",0.4117647058823529,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,0.3391268817119668,0.11764705882352941,68.29911209766925,17.050499445061043,90.02497225305216,68.85405105438402,52.58046614872364,0.0,0.0,0.0,13.790613718411551,92.52219755826859
"Best, Chandler",0.3333333333333333,0.5555555555555556,0.05555555555555555,0.3333333333333333,0.0,0.05555555555555555,0.05555555555555555,0.0,0.4715488092717861,0.1111111111111111,30.382907880133185,98.86237513873473,3.607103218645949,96.40677025527192,0.0,20.061043285238625,83.51831298557158,0.0,49.55956678700361,90.4134295227525
"Bieniasz, Edward",0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.25,,0.0,95.67147613762486,0.0,99.69478357380687,99.7780244173141,0.0,99.16759156492786,0.0,99.65316315205327,,0.0
"Bird, Billy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Bishop, Jaydon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Bivens, Grady",0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.20672885450370845,0.07142857142857142,5.868479467258601,1.248612652608213,5.3274139844617086,9.114872364039956,20.810210876803552,0.0,0.0,0.0,5.40072202166065,56.562153163152054
"Blackwell, Jonathan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Bonn, Nick",0.25,0.0,0.25,0.125,0.125,0.0,0.0,0.0,,0.0,10.61320754716981,0.0,92.91065482796893,21.43451720310766,12.083795782463929,0.0,0.0,0.0,,0.0
"Bosecker, Cory",0.45454545454545453,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.932404404322597,0.09090909090909091,87.16703662597114,98.6542730299667,8.282463928967813,85.59933407325194,58.62930077691454,49.70865704772475,96.73973362930077,0.0,98.3971119133574,77.9966703662597
"Boswell, Cole",0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5542981213838222,0.2,0.0,74.09822419533852,0.0,0.0,0.0,0.0,0.0,0.0,76.70758122743683,98.8762486126526
"Bowers, Andrew",0.2777777777777778,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.4062443387420894,0.2222222222222222,15.690899001109878,31.215316315205328,45.24139844617092,61.58435072142064,1.8590455049944505,69.92230854605992,98.3906770255272,0.0,26.353790613718413,99.22308546059934
"Boyles, Drew",0.8,0.6,0.4,0.4,0.4,0.0,0.0,0.0,0.005360186549541492,0.0,99.93063263041066,99.29245283018868,99.43118756936738,99.15371809100999,99.72253052164261,0.0,0.0,0.0,0.259927797833935,0.0
"Bretza, Zander",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030034011463633284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2707581227436824,0.0
"Brodsky, Ethan",0.4,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.7358407925018882,0.2,61.63984461709212,99.29245283018868,0.0,49.62541620421754,75.16648168701443,0.0,0.0,0.0,94.65703971119133,98.8762486126526
"Brown, Dawson",0.38095238095238093,0.3333333333333333,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.0,0.09523809523809523,0.004573973004567234,0.0,52.081021087680355,31.215316315205328,27.594339622641513,70.44950055493896,20.810210876803552,54.57824639289678,0.0,88.90122086570477,0.21660649819494585,0.0
"Brown, Jayden",0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.7339192871710898,0.3333333333333333,30.382907880133185,1.7341842397336291,98.58490566037736,34.23973362930078,40.92674805771365,94.72807991120976,0.0,98.76526082130965,94.57039711191337,99.76415094339622
"Brown, Tyler",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Brown, Zachary",0.25806451612903225,0.6129032258064516,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.0967741935483871,0.33638251325434304,0.16129032258064516,12.416759156492786,99.38956714761376,20.574361820199776,22.80799112097669,14.08157602663707,83.10210876803552,48.68201997780244,89.70588235294117,13.44404332129964,97.83573806881243
"Brulport, Max",0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,,0.0,95.67147613762486,0.0,99.69478357380687,0.0,99.87513873473918,0.0,0.0,0.0,,0.0
"Bullard, Matthew",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,100.0,0.0,0.0,0.0,0.0,,0.0
"Burkett, Jayse",0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,95.67147613762486,96.79522752497225,0.0,0.0,99.87513873473918,0.0,0.0,0.0,,0.0
"Burns, Mason",0.4358974358974359,0.41025641025641024,0.21794871794871795,0.1794871794871795,0.2564102564102564,0.0641025641025641,0.0,0.0641025641025641,0.6093377485564174,0.16666666666666666,80.04994450610432,80.21642619311876,83.62930077691453,40.080466148723644,95.39400665926749,26.401220865704772,0.0,63.1243063263041,85.9783393501805,97.90510543840178
"Burton, David",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Bush, Cameron",0.34782608695652173,0.6086956521739131,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.5118772257777306,0.13043478260869565,36.57047724750277,99.38956714761376,7.63041065482797,81.2708102108768,4.286903440621532,13.457269700332963,68.35460599334073,0.0,64.88086642599278,95.338512763596
"Busse, Terry",0.5,0.625,0.0,0.25,0.25,0.125,0.125,0.0,,0.25,95.67147613762486,99.45893451720312,0.0,76.165371809101,93.81243063263041,80.39678135405104,98.91786903440621,0.0,,99.38956714761376
"Butts, Arlon",0.42857142857142855,0.4603174603174603,0.12698412698412698,0.1746031746031746,0.25396825396825395,0.031746031746031744,0.0,0.031746031746031744,0.25496173810844075,0.07936507936507936,76.70643729189788,94.04827968923418,19.783573806881243,37.971698113207545,95.17203107658158,9.531076581576027,0.0,22.128190899001112,7.379061371841155,66.74528301886792
"Bye, Cameron",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7699646914729468,0.0,0.0,99.87513873473918,0.0,0.0,0.0,0.0,0.0,0.0,95.71119133574008,0.0
"Byhre, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Caglianone, Jac",0.36363636363636365,0.5,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.9386012762074033,0.045454545454545456,43.20199778024417,96.79522752497225,8.282463928967813,85.59933407325194,4.495005549389567,98.84850166481687,99.65316315205327,37.20865704772475,98.42599277978339,23.654273029966706
"Campbell, Kayden",0.375,0.25,0.125,0.0,0.375,0.0,0.0,0.0,,0.0,48.626526082130965,7.3668146503884575,18.38235294117647,0.0,99.62541620421753,0.0,0.0,0.0,,0.0
"Canada, Chris",0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.8093274618274372,0.16666666666666666,0.9850166481687014,1.7341842397336291,3.607103218645949,0.0,8.074361820199778,0.0,0.0,0.0,96.57761732851986,97.90510543840178
"Candelario, Erubiel",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
