pitcher,strike_pct,zone_pct,chase_pct,swing_pct,called_strike_pct,miss_pct,in_zone_miss_pct,out_zone_miss_pct,xbabip,gb_pct,strike_pct_pct,zone_pct_pct,chase_pct_pct,swing_pct_pct,called_strike_pct_pct,miss_pct_pct,in_zone_miss_pct_pct,out_zone_miss_pct_pct,xbabip_pct,gb_pct_pct
"ACKER, Trey",0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,,0.0,2.5527192008879025,31.215316315205328,0.0,0.0,40.92674805771365,0.0,0.0,0.0,,0.0
"Absher, Luke",0.4,0.2,0.2,0.4,0.0,0.4,0.2,0.2,,0.0,61.63984461709212,3.0799112097669257,72.53052164261932,99.15371809100999,0.0,99.93063263041066,99.73640399556048,99.33407325194229,,0.0
"Ackenhausen, Nathan",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,100.0,0.0,0.0,0.0,0.0,,0.0
"Acosta, Angel",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Adcock, Cody",0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.4780594094099932,0.0,10.61320754716981,0.0,92.91065482796893,76.165371809101,0.0,99.16759156492786,0.0,99.65316315205327,52.0,0.0
"Alba, Jaden",0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,0.3333333333333333,99.76415094339622,99.87513873473918,0.0,96.40677025527192,98.72364039955605,0.0,0.0,0.0,,99.76415094339622
"Albanese, Tyler",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,,0.0,99.76415094339622,31.215316315205328,98.58490566037736,96.40677025527192,98.72364039955605,99.70865704772474,0.0,99.83351831298557,,0.0
"Alberghini, Kaden",0.37037037037037035,0.1111111111111111,0.2962962962962963,0.25925925925925924,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.08213082956428973,0.037037037037037035,46.781354051054386,0.8324084350721421,97.61376248612652,80.67425083240843,8.074361820199778,98.73751387347392,0.0,99.59766925638179,2.44043321299639,16.41231964483907
"Allen, Chase",0.1875,0.375,0.0,0.1875,0.0,0.0,0.0,0.0,0.31305077716447366,0.125,3.759711431742508,57.39456159822419,0.0,43.5072142064373,0.0,0.0,0.0,0.0,11.00361010830325,94.02053274139844
"Allen, Joshua",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,,0.0,30.382907880133185,0.0,98.58490566037736,96.40677025527192,0.0,99.70865704772474,0.0,99.83351831298557,,0.0
