pitcher,strike_pct,zone_pct,chase_pct,swing_pct,called_strike_pct,miss_pct,in_zone_miss_pct,out_zone_miss_pct,xbabip,gb_pct,strike_pct_pct,zone_pct_pct,chase_pct_pct,swing_pct_pct,called_strike_pct_pct,miss_pct_pct,in_zone_miss_pct_pct,out_zone_miss_pct_pct,xbabip_pct,gb_pct_pct
"ACKER, Trey",0.2826086956521739,0.41304347826086957,0.06521739130434782,0.06521739130434782,0.21739130434782608,0.06521739130434782,0.06521739130434782,0.0,0.11471709097202822,0.043478260869565216,16.939511653718093,81.63152053274139,4.661487236403995,8.393451720310766,85.48834628190899,27.23362930077691,90.28856825749168,0.0,3.104693140794224,21.83684794672586
"Abadie, Connor",0.34782608695652173,0.2826086956521739,0.17391304347826086,0.08695652173913043,0.2608695652173913,0.0,0.0,0.0,0.33438596960634687,0.021739130434782608,36.57047724750277,14.317425083240842,52.40011098779135,12.167036625971143,95.85183129855716,0.0,0.0,0.0,13.227436823104693,8.976137624861265
"Abbott, Levi",0.25,0.20833333333333334,0.125,0.125,0.125,0.041666666666666664,0.0,0.041666666666666664,0.1497427386002807,0.125,10.61320754716981,3.9400665926748055,18.38235294117647,21.43451720310766,12.083795782463929,12.749722530521643,0.0,32.158712541620424,3.956678700361011,94.02053274139844
"Abeldt, Benjamin",0.5032822757111597,0.40919037199124725,0.18599562363238512,0.31291028446389496,0.19037199124726478,0.12472647702407003,0.05470459518599562,0.0700218818380744,0.3556438932540371,0.061269146608315096,96.89234184239733,79.80022197558269,62.943951165371814,94.5754716981132,67.79966703662596,80.38290788013317,82.96337402885683,69.97780244173141,15.971119133574007,43.28523862375139
"Abell, Mark",0.25,0.296875,0.125,0.15625,0.09375,0.046875,0.015625,0.03125,0.22383513762584015,0.078125,10.61320754716981,17.869034406215317,18.38235294117647,30.785238623751386,5.02219755826859,15.149833518312986,23.029966703662595,21.53163152053274,6.050541516245487,65.38568257491676
"Abernathy, Ben",0.41975308641975306,0.38271604938271603,0.19753086419753085,0.2716049382716049,0.14814814814814814,0.09876543209876543,0.024691358024691357,0.07407407407407407,0.46634672999904747,0.09876543209876543,72.54439511653719,63.443396226415096,71.43451720310766,85.37735849056604,25.13873473917869,58.14372918978913,34.68368479467259,74.48668146503886,47.69675090252707,84.25360710321864
"Abernathy, Jackson",0.2857142857142857,0.32142857142857145,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.032693362878353026,0.07142857142857142,17.494450610432853,26.803551609322973,5.3274139844617086,26.62319644839068,20.810210876803552,0.0,0.0,0.0,1.3574007220216606,56.562153163152054
"Abler, Andrew",0.3445378151260504,0.40336134453781514,0.11764705882352941,0.15126050420168066,0.19327731092436976,0.06722689075630252,0.01680672268907563,0.05042016806722689,0.46267380030156463,0.1092436974789916,35.516093229744726,76.74805771365149,15.77413984461709,29.32852386237514,70.57436182019978,28.7180910099889,24.44506104328524,44.10377358490566,46.25270758122744,89.84461709211988
"Abraham, John",0.4046242774566474,0.33815028901734107,0.18497109826589594,0.2138728323699422,0.1907514450867052,0.12716763005780346,0.03757225433526012,0.08959537572254335,0.5640783968739644,0.05202312138728324,64.7891231964484,35.349611542730294,62.167036625971136,57.561043285238625,68.36847946725861,82.24195338512763,58.35183129855716,86.45948945615982,78.59927797833936,31.47891231964484
"Abraham, Ty",0.40471512770137524,0.4027504911591356,0.1944990176817289,0.2082514734774067,0.19646365422396855,0.11394891944990176,0.047151277013752456,0.06679764243614932,0.46905865103887195,0.04518664047151277,64.81687014428414,76.48446170921198,69.50610432852386,54.39789123196448,73.46004439511654,72.86348501664817,74.37569367369589,66.66204217536071,48.62093862815885,23.612652608213097
"Absher, Luke",0.3993174061433447,0.4334470989761092,0.16723549488054607,0.21843003412969283,0.18088737201365188,0.08873720136518772,0.030716723549488054,0.05802047781569966,0.4695349844354809,0.07167235494880546,61.5149833518313,88.97058823529412,47.18368479467259,59.72530521642619,57.977247502774695,47.794117647058826,45.71309655937847,54.71698113207547,48.77978339350181,57.685904550499444
"Abshier, Randy",0.43790849673202614,0.33986928104575165,0.2222222222222222,0.32679738562091504,0.1111111111111111,0.0718954248366013,0.0392156862745098,0.032679738562091505,0.57545417924946,0.0784313725490196,81.07658157602664,36.18201997780244,85.46059933407325,96.15704772475027,8.074361820199778,32.574916759156494,61.237513873473915,23.15482796892342,80.88086642599278,65.69089900110988
